,locale,partition,utt,tokens
4657,pl-PL,train,pamiętaj i przypomnij mi o spotkaniu z klientem o czwartej po południu,"['pamiętaj', 'i', 'przypomnij', 'mi', 'o', 'spotkaniu', 'z', 'klientem', 'o', 'czwartej', 'po', 'południu']"
4658,pl-PL,train,ustaw wydarzenie,"['ustaw', 'wydarzenie']"
4659,pl-PL,train,ustaw wydarzenie w kalendarzu,"['ustaw', 'wydarzenie', 'w', 'kalendarzu']"
4660,pl-PL,train,otwórz kalendarz ustaw wydarzenie,"['otwórz', 'kalendarz', 'ustaw', 'wydarzenie']"
4661,pl-PL,train,jak dużo spotkań mam jutro,"['jak', 'dużo', 'spotkań', 'mam', 'jutro']"
4662,pl-PL,train,czy mam jakieś spotkania jutro po południu,"['czy', 'mam', 'jakieś', 'spotkania', 'jutro', 'po', 'południu']"
4663,pl-PL,train,hej proszę przypomnij mi o następnym spotkaniu z szefem które będzie o jedenastej rano w następny poniedziałek,"['hej', 'proszę', 'przypomnij', 'mi', 'o', 'następnym', 'spotkaniu', 'z', 'szefem', 'które', 'będzie', 'o', 'jedenastej', 'rano', 'w', 'następny', 'poniedziałek']"
4664,pl-PL,train,proszę ustawić budzik na moje następne spotkanie z zespołem o piętnastej w następny piątek,"['proszę', 'ustawić', 'budzik', 'na', 'moje', 'następne', 'spotkanie', 'z', 'zespołem', 'o', 'piętnastej', 'w', 'następny', 'piątek']"
4665,pl-PL,train,przypomnij mi że następne spotkanie z moją dziewczyną będzie w następną niedzielę o ósmej po południu,"['przypomnij', 'mi', 'że', 'następne', 'spotkanie', 'z', 'moją', 'dziewczyną', 'będzie', 'w', 'następną', 'niedzielę', 'o', 'ósmej', 'po', 'południu']"
4666,pl-PL,train,usuń wszystko z kalendarza,"['usuń', 'wszystko', 'z', 'kalendarza']"
4667,pl-PL,train,ustaw powiadomienie o moim spotkaniu w przyszły wtorek,"['ustaw', 'powiadomienie', 'o', 'moim', 'spotkaniu', 'w', 'przyszły', 'wtorek']"
4668,pl-PL,train,ustaw powiadomienie o spotkaniu z szefem,"['ustaw', 'powiadomienie', 'o', 'spotkaniu', 'z', 'szefem']"
4669,pl-PL,train,powiadom mnie na godzinę przed moim spotkaniem,"['powiadom', 'mnie', 'na', 'godzinę', 'przed', 'moim', 'spotkaniem']"
4670,pl-PL,train,wyczyść mój kalendarz,"['wyczyść', 'mój', 'kalendarz']"
4671,pl-PL,train,przypomnij mi że mam spotkanie o drugiej po południu,"['przypomnij', 'mi', 'że', 'mam', 'spotkanie', 'o', 'drugiej', 'po', 'południu']"
4672,pl-PL,train,ustaw przypomnienie o moim spotkaniu na czternastą,"['ustaw', 'przypomnienie', 'o', 'moim', 'spotkaniu', 'na', 'czternastą']"
4673,pl-PL,train,jakie są oczekujące przypomnienia dziś wieczorem,"['jakie', 'są', 'oczekujące', 'przypomnienia', 'dziś', 'wieczorem']"
4674,pl-PL,train,pokaż wszystkie oczekujące przypomnienia,"['pokaż', 'wszystkie', 'oczekujące', 'przypomnienia']"
4675,pl-PL,train,co mam dziś zrobić,"['co', 'mam', 'dziś', 'zrobić']"
4676,pl-PL,train,usuń wydarzenie,"['usuń', 'wydarzenie']"
4677,pl-PL,train,anuluj wydarzenie,"['anuluj', 'wydarzenie']"
4678,pl-PL,train,usuń wydarzenie,"['usuń', 'wydarzenie']"
4679,pl-PL,train,przypomnij mi o przyjęciu jutro w bytomiu,"['przypomnij', 'mi', 'o', 'przyjęciu', 'jutro', 'w', 'bytomiu']"
4680,pl-PL,train,o czym powinnam pamiętać dziś po południu,"['o', 'czym', 'powinnam', 'pamiętać', 'dziś', 'po', 'południu']"
4681,pl-PL,train,czy możesz mi przeczytać moje następne przypomnienia,"['czy', 'możesz', 'mi', 'przeczytać', 'moje', 'następne', 'przypomnienia']"
4682,pl-PL,train,czytaj mi moje następne przypomnienie dziś po południu,"['czytaj', 'mi', 'moje', 'następne', 'przypomnienie', 'dziś', 'po', 'południu']"
4683,pl-PL,train,czy o niczym nie zapomniałam,"['czy', 'o', 'niczym', 'nie', 'zapomniałam']"
4684,pl-PL,train,pokaż przypomnienia,"['pokaż', 'przypomnienia']"
4685,pl-PL,train,opowiedz mi o najnowszych wydarzeniach dziejących się w moim mieście,"['opowiedz', 'mi', 'o', 'najnowszych', 'wydarzeniach', 'dziejących', 'się', 'w', 'moim', 'mieście']"
4686,pl-PL,train,zrób listę wszystkich halloweenowych wydarzeń które odbywają się w warszawie,"['zrób', 'listę', 'wszystkich', 'halloweenowych', 'wydarzeń', 'które', 'odbywają', 'się', 'w', 'warszawie']"
4687,pl-PL,train,podaj mi szczegółowy harmonogram na następny tydzień,"['podaj', 'mi', 'szczegółowy', 'harmonogram', 'na', 'następny', 'tydzień']"
4688,pl-PL,train,proszę przypomnij me że mam urodziny mojego wujka józka każdego czwartego maja,"['proszę', 'przypomnij', 'me', 'że', 'mam', 'urodziny', 'mojego', 'wujka', 'józka', 'każdego', 'czwartego', 'maja']"
4689,pl-PL,train,ustaw przypomnienie o przyjęciu w pracy w następną sobotę,"['ustaw', 'przypomnienie', 'o', 'przyjęciu', 'w', 'pracy', 'w', 'następną', 'sobotę']"
4690,pl-PL,train,proszę przypomnij mi moją wizytę u lekarza o trzynastego lipca,"['proszę', 'przypomnij', 'mi', 'moją', 'wizytę', 'u', 'lekarza', 'o', 'trzynastego', 'lipca']"
4691,pl-PL,train,ustaw przypomnienie na,"['ustaw', 'przypomnienie', 'na']"
4692,pl-PL,train,powiadom mnie o,"['powiadom', 'mnie', 'o']"
4693,pl-PL,train,usuń następne wydarzenie,"['usuń', 'następne', 'wydarzenie']"
4694,pl-PL,train,wyczyść nadchodzące wydarzenie,"['wyczyść', 'nadchodzące', 'wydarzenie']"
4695,pl-PL,train,dodaj wydarzenie,"['dodaj', 'wydarzenie']"
4696,pl-PL,train,stwórz wydarzenie,"['stwórz', 'wydarzenie']"
4697,pl-PL,train,dodaj wydarzenie do kalendarza i powtarzaj je co roku tego dnia,"['dodaj', 'wydarzenie', 'do', 'kalendarza', 'i', 'powtarzaj', 'je', 'co', 'roku', 'tego', 'dnia']"
4698,pl-PL,train,przypominaj mi co roku w tym dniu,"['przypominaj', 'mi', 'co', 'roku', 'w', 'tym', 'dniu']"
4699,pl-PL,train,umów spotkanie z alkiem na jutro,"['umów', 'spotkanie', 'z', 'alkiem', 'na', 'jutro']"
4700,pl-PL,train,znajdź mi czas jutro na spotkanie z arturem,"['znajdź', 'mi', 'czas', 'jutro', 'na', 'spotkanie', 'z', 'arturem']"
4701,pl-PL,train,jak wygląda mój kalendarz w przyszłym tygodniu,"['jak', 'wygląda', 'mój', 'kalendarz', 'w', 'przyszłym', 'tygodniu']"
4702,pl-PL,train,jaki jest mój plan w przyszłym tygodniu,"['jaki', 'jest', 'mój', 'plan', 'w', 'przyszłym', 'tygodniu']"
4703,pl-PL,train,wyślij spotkanie z kalendarza do jana,"['wyślij', 'spotkanie', 'z', 'kalendarza', 'do', 'jana']"
4704,pl-PL,train,dodaj spotkanie z janem dzierzbickim do mojego kalendarza,"['dodaj', 'spotkanie', 'z', 'janem', 'dzierzbickim', 'do', 'mojego', 'kalendarza']"
4705,pl-PL,train,zobacz czy jan ma czas na spotkanie w poniedziałek,"['zobacz', 'czy', 'jan', 'ma', 'czas', 'na', 'spotkanie', 'w', 'poniedziałek']"
4706,pl-PL,train,pokaż listę spotkań zaplanowanych na dzisiaj przed szóstą wieczorem,"['pokaż', 'listę', 'spotkań', 'zaplanowanych', 'na', 'dzisiaj', 'przed', 'szóstą', 'wieczorem']"
4707,pl-PL,train,czy mój kalendarz jest pusty,"['czy', 'mój', 'kalendarz', 'jest', 'pusty']"
4708,pl-PL,train,usuń sylwester z kalendarza,"['usuń', 'sylwester', 'z', 'kalendarza']"
4709,pl-PL,train,usuń wydarzenie walentynki z kalendarza,"['usuń', 'wydarzenie', 'walentynki', 'z', 'kalendarza']"
4710,pl-PL,train,podaj mi szczegóły następnego przypomnienia,"['podaj', 'mi', 'szczegóły', 'następnego', 'przypomnienia']"
4711,pl-PL,train,pokaż mi przypomnienia na jutro,"['pokaż', 'mi', 'przypomnienia', 'na', 'jutro']"
4712,pl-PL,train,jakie mam przypomnienie ustawione na jutro,"['jakie', 'mam', 'przypomnienie', 'ustawione', 'na', 'jutro']"
4713,pl-PL,train,usuń dzień ojca z kalendarza,"['usuń', 'dzień', 'ojca', 'z', 'kalendarza']"
4714,pl-PL,train,usuń wszystkie wydarzenia z kalendarza,"['usuń', 'wszystkie', 'wydarzenia', 'z', 'kalendarza']"
4715,pl-PL,train,w jakie wydarzenia będą zaangażowani moi przyjaciele z facebooka,"['w', 'jakie', 'wydarzenia', 'będą', 'zaangażowani', 'moi', 'przyjaciele', 'z', 'facebooka']"
4716,pl-PL,train,przypomnienia o opłaty kartą,"['przypomnienia', 'o', 'opłaty', 'kartą']"
4717,pl-PL,train,dodaj sylwester do kalendarza,"['dodaj', 'sylwester', 'do', 'kalendarza']"
4718,pl-PL,train,dodaj do kalendarza wydarzenie wielkanoc,"['dodaj', 'do', 'kalendarza', 'wydarzenie', 'wielkanoc']"
4719,pl-PL,train,ustaw przypomnienie na jutro rano o moim spotkaniu,"['ustaw', 'przypomnienie', 'na', 'jutro', 'rano', 'o', 'moim', 'spotkaniu']"
4720,pl-PL,train,nastaw przypomnienie na spotkanie z agentem na wieczór,"['nastaw', 'przypomnienie', 'na', 'spotkanie', 'z', 'agentem', 'na', 'wieczór']"
4721,pl-PL,train,wyczyść kalendarz na ten tydzień,"['wyczyść', 'kalendarz', 'na', 'ten', 'tydzień']"
4722,pl-PL,train,potrzebuję ustawić cykliczne wydarzenie w moim kalendarzu,"['potrzebuję', 'ustawić', 'cykliczne', 'wydarzenie', 'w', 'moim', 'kalendarzu']"
4723,pl-PL,train,cześć google przejdźmy proszę do kalendarza,"['cześć', 'google', 'przejdźmy', 'proszę', 'do', 'kalendarza']"
4724,pl-PL,train,ustaw spotkanie w środę o trzeciej po południu w pokoju,"['ustaw', 'spotkanie', 'w', 'środę', 'o', 'trzeciej', 'po', 'południu', 'w', 'pokoju']"
4725,pl-PL,train,potrzebuję zaplanować spotkanie z marcinem w poniedziałek o dziewiątej rano,"['potrzebuję', 'zaplanować', 'spotkanie', 'z', 'marcinem', 'w', 'poniedziałek', 'o', 'dziewiątej', 'rano']"
4726,pl-PL,train,ustaw proszę alarm przypominający na piętnastą w sobotę,"['ustaw', 'proszę', 'alarm', 'przypominający', 'na', 'piętnastą', 'w', 'sobotę']"
4727,pl-PL,train,dodaj do kalendarza konferencję w czwartek,"['dodaj', 'do', 'kalendarza', 'konferencję', 'w', 'czwartek']"
4728,pl-PL,train,dodaj wizytę u lekarza w poniedziałek o trzeciej do kalendarza,"['dodaj', 'wizytę', 'u', 'lekarza', 'w', 'poniedziałek', 'o', 'trzeciej', 'do', 'kalendarza']"
4729,pl-PL,train,otówrz google kalendarz i dodaj wydarzenie piątego maja,"['otówrz', 'google', 'kalendarz', 'i', 'dodaj', 'wydarzenie', 'piątego', 'maja']"
4730,pl-PL,train,google dodaj wydarzenie w kalendarzu dwudziestego pierwszego marca,"['google', 'dodaj', 'wydarzenie', 'w', 'kalendarzu', 'dwudziestego', 'pierwszego', 'marca']"
4731,pl-PL,train,dodaj wydarzenie do mojego kalendarza google na dwudziestego drugiego marca,"['dodaj', 'wydarzenie', 'do', 'mojego', 'kalendarza', 'google', 'na', 'dwudziestego', 'drugiego', 'marca']"
4732,pl-PL,train,jakie wydarzenia są zaplanowane w przyszły wtorek między jedenastą a piętnastą,"['jakie', 'wydarzenia', 'są', 'zaplanowane', 'w', 'przyszły', 'wtorek', 'między', 'jedenastą', 'a', 'piętnastą']"
4733,pl-PL,train,czy mam coś w kalendarzu w piątek rano po przyjściu do pracy,"['czy', 'mam', 'coś', 'w', 'kalendarzu', 'w', 'piątek', 'rano', 'po', 'przyjściu', 'do', 'pracy']"
4734,pl-PL,train,dodaj do kalendarza spotkanie z agnieszką w poniedziałek o dziesiątej,"['dodaj', 'do', 'kalendarza', 'spotkanie', 'z', 'agnieszką', 'w', 'poniedziałek', 'o', 'dziesiątej']"
4735,pl-PL,train,usuń listopadowe wydarzenie,"['usuń', 'listopadowe', 'wydarzenie']"
4736,pl-PL,train,moje wydarzenia,"['moje', 'wydarzenia']"
4737,pl-PL,train,przypomnij mi na trzydzieści minut przed że mam telekonferencję we wtorek,"['przypomnij', 'mi', 'na', 'trzydzieści', 'minut', 'przed', 'że', 'mam', 'telekonferencję', 'we', 'wtorek']"
4738,pl-PL,train,usuń wydarzenia w moim kalendarzu,"['usuń', 'wydarzenia', 'w', 'moim', 'kalendarzu']"
4739,pl-PL,train,usuń wszystkie moje wydarzenia z kalendarza,"['usuń', 'wszystkie', 'moje', 'wydarzenia', 'z', 'kalendarza']"
4740,pl-PL,train,jakieś wydarzenia w moim kalendarzu dzisiaj,"['jakieś', 'wydarzenia', 'w', 'moim', 'kalendarzu', 'dzisiaj']"
4741,pl-PL,train,dostosuj zakładkę żeby wyświetlić preferowany okres,"['dostosuj', 'zakładkę', 'żeby', 'wyświetlić', 'preferowany', 'okres']"
4742,pl-PL,train,zaplanuj spotkanie pytając,"['zaplanuj', 'spotkanie', 'pytając']"
4743,pl-PL,train,jakie mam przypomnienia na dzisiaj,"['jakie', 'mam', 'przypomnienia', 'na', 'dzisiaj']"
4744,pl-PL,train,ustaw mi notyfikację godzinę przed moim nastepnym wydarzeniem w kalendarzu,"['ustaw', 'mi', 'notyfikację', 'godzinę', 'przed', 'moim', 'nastepnym', 'wydarzeniem', 'w', 'kalendarzu']"
4745,pl-PL,train,daj mi znać kiedy nastąpi następne wydarzenie z mojego kalendarza i wyślij mi powiadomienie,"['daj', 'mi', 'znać', 'kiedy', 'nastąpi', 'następne', 'wydarzenie', 'z', 'mojego', 'kalendarza', 'i', 'wyślij', 'mi', 'powiadomienie']"
4746,pl-PL,train,proszę usuń moje następne wydarzenie z mojego kalendarza,"['proszę', 'usuń', 'moje', 'następne', 'wydarzenie', 'z', 'mojego', 'kalendarza']"
4747,pl-PL,train,usuń moje następne wydarzenie z kalendarza,"['usuń', 'moje', 'następne', 'wydarzenie', 'z', 'kalendarza']"
4748,pl-PL,train,skasuj następne wydarzenie w moim kalendarzu,"['skasuj', 'następne', 'wydarzenie', 'w', 'moim', 'kalendarzu']"
4749,pl-PL,train,wyczyść mój kalendarz,"['wyczyść', 'mój', 'kalendarz']"
4750,pl-PL,train,usuń wszystkie wpisy w moim kalendarzu,"['usuń', 'wszystkie', 'wpisy', 'w', 'moim', 'kalendarzu']"
4751,pl-PL,train,ustaw przypomnienie na spotkanie dzisiaj o piątej popołudniu,"['ustaw', 'przypomnienie', 'na', 'spotkanie', 'dzisiaj', 'o', 'piątej', 'popołudniu']"
4752,pl-PL,train,potrzebuje przypomnienie o spotkaniu o piątej po południu,"['potrzebuje', 'przypomnienie', 'o', 'spotkaniu', 'o', 'piątej', 'po', 'południu']"
4753,pl-PL,train,proszę ustaw alarm na moje spotkanie o siedemnastej,"['proszę', 'ustaw', 'alarm', 'na', 'moje', 'spotkanie', 'o', 'siedemnastej']"
4754,pl-PL,train,przypomnij mi o tym we wtorek,"['przypomnij', 'mi', 'o', 'tym', 'we', 'wtorek']"
4755,pl-PL,train,przypomnij mi później,"['przypomnij', 'mi', 'później']"
4756,pl-PL,train,otwórz kalendarz,"['otwórz', 'kalendarz']"
4757,pl-PL,train,kalendarz,['kalendarz']
4758,pl-PL,train,kalendarz google,"['kalendarz', 'google']"
4759,pl-PL,train,usuń wydarzenia z kalendarza,"['usuń', 'wydarzenia', 'z', 'kalendarza']"
4760,pl-PL,train,usuń wydarzenia z kalendarza,"['usuń', 'wydarzenia', 'z', 'kalendarza']"
4761,pl-PL,train,wyczyść mój kalendarz,"['wyczyść', 'mój', 'kalendarz']"
4762,pl-PL,train,przypomnij mi o spotkaniu piętnastego,"['przypomnij', 'mi', 'o', 'spotkaniu', 'piętnastego']"
4763,pl-PL,train,przypomnij mi o samochodzie dzień wcześniej,"['przypomnij', 'mi', 'o', 'samochodzie', 'dzień', 'wcześniej']"
4764,pl-PL,train,daj mi znać kiedy mój telefon będzie dostępny,"['daj', 'mi', 'znać', 'kiedy', 'mój', 'telefon', 'będzie', 'dostępny']"
4765,pl-PL,train,dodaj wizytę u lekarza na piętnastego,"['dodaj', 'wizytę', 'u', 'lekarza', 'na', 'piętnastego']"
4766,pl-PL,train,umieść w moim kalendarzu urodziny mojego brata na czwartego lipca,"['umieść', 'w', 'moim', 'kalendarzu', 'urodziny', 'mojego', 'brata', 'na', 'czwartego', 'lipca']"
4767,pl-PL,train,przypomnij mi o zakupach spożywczych na przyjęcie w niedzielę,"['przypomnij', 'mi', 'o', 'zakupach', 'spożywczych', 'na', 'przyjęcie', 'w', 'niedzielę']"
4768,pl-PL,train,zaproś kim marc i juliana na spotkanie w czwartek o piętnastej,"['zaproś', 'kim', 'marc', 'i', 'juliana', 'na', 'spotkanie', 'w', 'czwartek', 'o', 'piętnastej']"
4769,pl-PL,train,czy możesz dodać wydarzenie w piątkową noc z anią basią i ewą,"['czy', 'możesz', 'dodać', 'wydarzenie', 'w', 'piątkową', 'noc', 'z', 'anią', 'basią', 'i', 'ewą']"
4770,pl-PL,train,utówrz spotkanie w czwartek po południu o nazwie rewizja budżetu,"['utówrz', 'spotkanie', 'w', 'czwartek', 'po', 'południu', 'o', 'nazwie', 'rewizja', 'budżetu']"
4771,pl-PL,train,dodaj do kalendarza zajęcia ze spinningu w sobotę o siódmej,"['dodaj', 'do', 'kalendarza', 'zajęcia', 'ze', 'spinningu', 'w', 'sobotę', 'o', 'siódmej']"
4772,pl-PL,train,nie zapomnij o spotkaniu z renatą dziś o szóstej po południu,"['nie', 'zapomnij', 'o', 'spotkaniu', 'z', 'renatą', 'dziś', 'o', 'szóstej', 'po', 'południu']"
4773,pl-PL,train,czy miałem jakieś plany dziś wieczorem o ósmej,"['czy', 'miałem', 'jakieś', 'plany', 'dziś', 'wieczorem', 'o', 'ósmej']"
4774,pl-PL,train,daj znać czy jest spotkanie mieszkańców w poniedziałek,"['daj', 'znać', 'czy', 'jest', 'spotkanie', 'mieszkańców', 'w', 'poniedziałek']"
4775,pl-PL,train,usuń z mojego kalendarza opłatę za samochód piętnastego,"['usuń', 'z', 'mojego', 'kalendarza', 'opłatę', 'za', 'samochód', 'piętnastego']"
4776,pl-PL,train,usuń z mojego kalendarza moje spotkanie dwunastego,"['usuń', 'z', 'mojego', 'kalendarza', 'moje', 'spotkanie', 'dwunastego']"
4777,pl-PL,train,co ja mam na dzisiaj,"['co', 'ja', 'mam', 'na', 'dzisiaj']"
4778,pl-PL,train,czy mam coś ważnego na dzisiaj,"['czy', 'mam', 'coś', 'ważnego', 'na', 'dzisiaj']"
4779,pl-PL,train,powtórz to wydarzenie,"['powtórz', 'to', 'wydarzenie']"
4780,pl-PL,train,oznaczaj wydarzenie co miesiąc,"['oznaczaj', 'wydarzenie', 'co', 'miesiąc']"
4781,pl-PL,train,ustaw zdarzenie aby powtarzało się każdego tygodnia,"['ustaw', 'zdarzenie', 'aby', 'powtarzało', 'się', 'każdego', 'tygodnia']"
4782,pl-PL,train,ustaw wydarzenie cykliczne w pierwszy poniedziałek miesiąca,"['ustaw', 'wydarzenie', 'cykliczne', 'w', 'pierwszy', 'poniedziałek', 'miesiąca']"
4783,pl-PL,train,przypomnij mi o wysłaniu prezentacji dzisiaj o trzynastej,"['przypomnij', 'mi', 'o', 'wysłaniu', 'prezentacji', 'dzisiaj', 'o', 'trzynastej']"
4784,pl-PL,train,ustaw przypomnienie dzisiaj o trzynastej żeby wysłać prezentację,"['ustaw', 'przypomnienie', 'dzisiaj', 'o', 'trzynastej', 'żeby', 'wysłać', 'prezentację']"
4785,pl-PL,train,przypomnij mi żeby wysłać prezentację dzisiaj o trzynastej,"['przypomnij', 'mi', 'żeby', 'wysłać', 'prezentację', 'dzisiaj', 'o', 'trzynastej']"
4786,pl-PL,train,dodaj do mojego kalendarza brunch z ireną w restauracji,"['dodaj', 'do', 'mojego', 'kalendarza', 'brunch', 'z', 'ireną', 'w', 'restauracji']"
4787,pl-PL,train,usuń z mojego kalendarza ślub dziesiątego,"['usuń', 'z', 'mojego', 'kalendarza', 'ślub', 'dziesiątego']"
4788,pl-PL,train,nie idę jednak na ślub dziesiątego więc usuń go z mojego kalendarza,"['nie', 'idę', 'jednak', 'na', 'ślub', 'dziesiątego', 'więc', 'usuń', 'go', 'z', 'mojego', 'kalendarza']"
4789,pl-PL,train,ustaw spotkanie na jutro,"['ustaw', 'spotkanie', 'na', 'jutro']"
4790,pl-PL,train,nastaw przypomnienie w kalendarzu na dwunastą w południe o nazwie lunch,"['nastaw', 'przypomnienie', 'w', 'kalendarzu', 'na', 'dwunastą', 'w', 'południe', 'o', 'nazwie', 'lunch']"
4791,pl-PL,train,zaproszenie w kalendarzu na śniadanie z sarą o ósmej rano,"['zaproszenie', 'w', 'kalendarzu', 'na', 'śniadanie', 'z', 'sarą', 'o', 'ósmej', 'rano']"
4792,pl-PL,train,nastaw powiadomienie na spotkanie o dwunastej po południu piętnascie minut wcześniej,"['nastaw', 'powiadomienie', 'na', 'spotkanie', 'o', 'dwunastej', 'po', 'południu', 'piętnascie', 'minut', 'wcześniej']"
4793,pl-PL,train,co jest zaplanowane w tym dniu,"['co', 'jest', 'zaplanowane', 'w', 'tym', 'dniu']"
4794,pl-PL,train,powiedz mi kiedy jest ten program,"['powiedz', 'mi', 'kiedy', 'jest', 'ten', 'program']"
4795,pl-PL,train,usuń z mojego kalendarza przyjęcie z pierwszego czerwca,"['usuń', 'z', 'mojego', 'kalendarza', 'przyjęcie', 'z', 'pierwszego', 'czerwca']"
4796,pl-PL,train,nie chcę już iść na kolację pierwszego marca więc usuń ją z moich planów,"['nie', 'chcę', 'już', 'iść', 'na', 'kolację', 'pierwszego', 'marca', 'więc', 'usuń', 'ją', 'z', 'moich', 'planów']"
4797,pl-PL,train,znajdź w kalendarzu kolację z mamą i usuń wydarzenie,"['znajdź', 'w', 'kalendarzu', 'kolację', 'z', 'mamą', 'i', 'usuń', 'wydarzenie']"
4798,pl-PL,train,usuń spotkanie zarządu i przesuń je na następną środę,"['usuń', 'spotkanie', 'zarządu', 'i', 'przesuń', 'je', 'na', 'następną', 'środę']"
4799,pl-PL,train,usuń wszystkie cykliczne spotkania personelu,"['usuń', 'wszystkie', 'cykliczne', 'spotkania', 'personelu']"
4800,pl-PL,train,nastaw przypomnienie na spotkanie w każdy poniedziałek o drugiej po południu,"['nastaw', 'przypomnienie', 'na', 'spotkanie', 'w', 'każdy', 'poniedziałek', 'o', 'drugiej', 'po', 'południu']"
4801,pl-PL,train,czy mój kalendarz jest wolny dziś o czwartej po południu,"['czy', 'mój', 'kalendarz', 'jest', 'wolny', 'dziś', 'o', 'czwartej', 'po', 'południu']"
4802,pl-PL,train,czy mam dzisiaj jakieś spotkanie,"['czy', 'mam', 'dzisiaj', 'jakieś', 'spotkanie']"
4803,pl-PL,train,czy mam spotkanie o drugiej po południu,"['czy', 'mam', 'spotkanie', 'o', 'drugiej', 'po', 'południu']"
4804,pl-PL,train,dodaj to wydarzenie z tymi osobami,"['dodaj', 'to', 'wydarzenie', 'z', 'tymi', 'osobami']"
4805,pl-PL,train,zachowaj to wydarzenie,"['zachowaj', 'to', 'wydarzenie']"
4806,pl-PL,train,proszę usuń wszystkie zaznaczone wpisy z kalendarza,"['proszę', 'usuń', 'wszystkie', 'zaznaczone', 'wpisy', 'z', 'kalendarza']"
4807,pl-PL,train,proszę uruchom ponownie i usuń wszystkie wpisy w kalendarzu,"['proszę', 'uruchom', 'ponownie', 'i', 'usuń', 'wszystkie', 'wpisy', 'w', 'kalendarzu']"
4808,pl-PL,train,przypomnij mi to po dwóch dniach,"['przypomnij', 'mi', 'to', 'po', 'dwóch', 'dniach']"
4809,pl-PL,train,przypomnij mi po miesiącu,"['przypomnij', 'mi', 'po', 'miesiącu']"
4810,pl-PL,train,dziesiąta,['dziesiąta']
4811,pl-PL,train,szósta przed południem,"['szósta', 'przed', 'południem']"
4812,pl-PL,train,podaj mi szczegóły nadchodzących oskarów w dwa tysiące siedemnastym,"['podaj', 'mi', 'szczegóły', 'nadchodzących', 'oskarów', 'w', 'dwa', 'tysiące', 'siedemnastym']"
4813,pl-PL,train,chcę wiedzieć więcej o nadchodzących grach wspólnoty narodów,"['chcę', 'wiedzieć', 'więcej', 'o', 'nadchodzących', 'grach', 'wspólnoty', 'narodów']"
4814,pl-PL,train,olly puść nie ma wody na pustyni bajmu,"['olly', 'puść', 'nie', 'ma', 'wody', 'na', 'pustyni', 'bajmu']"
4815,pl-PL,train,jan chce się spotykać w niedziele o jedenastej możesz mi przypominać w sobotę wieczorem każdego tygodnia,"['jan', 'chce', 'się', 'spotykać', 'w', 'niedziele', 'o', 'jedenastej', 'możesz', 'mi', 'przypominać', 'w', 'sobotę', 'wieczorem', 'każdego', 'tygodnia']"
4816,pl-PL,train,usuń,['usuń']
4817,pl-PL,train,usuń,['usuń']
4818,pl-PL,train,zaznacz datę pierwszego lutego dwa tysiące siedemnaście i ustaw powiadomienie na siedemnastą że mam spotkanie z panem skalskim,"['zaznacz', 'datę', 'pierwszego', 'lutego', 'dwa', 'tysiące', 'siedemnaście', 'i', 'ustaw', 'powiadomienie', 'na', 'siedemnastą', 'że', 'mam', 'spotkanie', 'z', 'panem', 'skalskim']"
4819,pl-PL,train,wyślij mail do pana ryszarda informujący że spotkam się z nim pierwszego lutego dwa tysiące siedemnastego o siedemnastej w jego biurze,"['wyślij', 'mail', 'do', 'pana', 'ryszarda', 'informujący', 'że', 'spotkam', 'się', 'z', 'nim', 'pierwszego', 'lutego', 'dwa', 'tysiące', 'siedemnastego', 'o', 'siedemnastej', 'w', 'jego', 'biurze']"
4820,pl-PL,train,wyślij wiadomość głosową do biura pana ryszarda o spotkaniu pierwszego lutego dwa tysiące siedemnastego o piątej po południu,"['wyślij', 'wiadomość', 'głosową', 'do', 'biura', 'pana', 'ryszarda', 'o', 'spotkaniu', 'pierwszego', 'lutego', 'dwa', 'tysiące', 'siedemnastego', 'o', 'piątej', 'po', 'południu']"
4821,pl-PL,train,daj mi dwugodzinne ostrzeżenie przed spotkaniem w przyszłą sobotę,"['daj', 'mi', 'dwugodzinne', 'ostrzeżenie', 'przed', 'spotkaniem', 'w', 'przyszłą', 'sobotę']"
4822,pl-PL,train,przypomnij mi o drugiej po południu we wtorek na spotkanie z szefem o trzeciej po południu,"['przypomnij', 'mi', 'o', 'drugiej', 'po', 'południu', 'we', 'wtorek', 'na', 'spotkanie', 'z', 'szefem', 'o', 'trzeciej', 'po', 'południu']"
4823,pl-PL,train,dodaj spotkanie z franciszką jutro o czternastej,"['dodaj', 'spotkanie', 'z', 'franciszką', 'jutro', 'o', 'czternastej']"
4824,pl-PL,train,dodaj urodziny ani do kalendarza w sobotę o dwudziestej drugiej,"['dodaj', 'urodziny', 'ani', 'do', 'kalendarza', 'w', 'sobotę', 'o', 'dwudziestej', 'drugiej']"
4825,pl-PL,train,czy mam jakieś plany na jutro,"['czy', 'mam', 'jakieś', 'plany', 'na', 'jutro']"
4826,pl-PL,train,w jakim dniu tygodnia wypadają moje urodziny w tym roku,"['w', 'jakim', 'dniu', 'tygodnia', 'wypadają', 'moje', 'urodziny', 'w', 'tym', 'roku']"
4827,pl-PL,train,jakie jest moje następne wydarzenie,"['jakie', 'jest', 'moje', 'następne', 'wydarzenie']"
4828,pl-PL,train,co jest dziś w kalendarzu,"['co', 'jest', 'dziś', 'w', 'kalendarzu']"
